PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
41,O,3,20,R,20,Pass,Scramble,9,Trips Pinch,--,L,R,--,--,--,--,--,2
42,O,4,11,R,11,Pass,Interception,0,LIZ,--,R,R,--,--,--,--,--,2
43,D,1,10,R,-35,Pass,Complete,-6,Trips,--,L,L,--,--,--,--,--,2
44,D,2,16,L,-29,Pass,Incomplete,15,Trips,--,R,L,--,--,--,--,--,2
45,D,2,1,L,-44,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,2
46,D,3,1,L,-44,Run,Rush,-2,Ace Twins,--,R,R,--,--,--,--,--,2
47,D,4,3,M,-42,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
48,K,4,3,M,-42,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
49,O,1,10,L,6,Run,"Rush, TD",6,PRO,--,R,L,--,--,--,--,--,2
50,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,2
51,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
52,D,1,10,L,-23,Run,Rush,2,Twins Split,--,R,R,--,--,--,--,--,2
53,D,2,8,L,-25,Pass,Incomplete,0,Doubles Wing,--,R,R,--,--,--,--,--,2
54,D,3,8,L,-25,Pass,Interception,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
55,O,1,4,L,4,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
56,O,1,4,L,4,Run,"Rush, TD",4,PRO,--,L,L,--,--,--,--,--,2
57,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,2
58,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
59,D,1,10,L,-26,Pass,Complete,54,Twins Split,--,R,L,--,--,--,--,--,2
60,D,1,10,L,20,Run,Rush,0,Twins Split,--,R,R,--,--,--,--,--,2
61,D,2,10,M,20,Run,Rush,3,TE Trips Wing,--,L,L,--,--,--,--,--,2
62,D,3,7,M,17,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,2
63,D,4,7,M,17,Pass,Complete,14,Trips,--,R,L,--,--,--,--,--,2
64,D,1,3,L,3,Run,Rush,-3,DOUBLES,--,BAL,L,--,--,--,--,--,2
65,D,2,6,L,6,Run,Rush,5,DOUBLES,--,BAL,L,--,--,--,--,--,2
66,D,3,1,L,1,Run,"Rush, TD",1,DOUBLES,--,BAL,L,--,--,--,--,--,2
67,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,--,--,--,--,--,--,2
68,K,--,--,M,-40,--,--,--,--,--,--,--,--,--,--,--,--,2
69,D,1,10,M,48,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,2
70,D,2,10,M,48,--,--,--,--,--,--,--,--,--,--,--,--,2
71,D,3,10,L,50,Pass,Incomplete,0,Twins Split,--,R,L,--,--,--,--,--,2
72,K,4,10,L,50,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,2
73,O,1,10,R,48,Run,Rush,2,TE Trips Wing,--,R,L,--,--,--,--,--,2
74,O,2,8,M,46,Run,Rush,1,TE Trips Wing,--,L,L,--,--,--,--,--,2
75,O,3,7,M,45,Pass,Interception,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
76,D,4,15,R,-47,Pass,Interception,0,Ace Twins,--,L,L,--,--,--,--,--,2
77,O,2,2,R,45,Pass,Complete,36,Trips,--,L,R,--,--,--,--,--,2
78,O,1,9,R,9,Run,Rush,8,Ace Twins,--,R,L,--,--,--,--,--,2
79,O,2,1,L,1,Run,Rush,0,PRO,--,L,L,--,--,--,--,--,2
80,O,3,1,L,1,Run,"Rush, TD",1,PRO,--,L,R,--,--,--,--,--,2
81,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,2
82,K,--,--,M,-40,KO,Touchback,--,--,--,--,--,--,--,--,--,--,2
83,S,1,10,M,--,--,--,--,--,--,--,--,--,--,--,--,--,2
84,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
85,D,1,10,R,-32,Run,Rush,0,Ace Twins,--,R,L,--,--,--,--,--,3
86,D,2,10,L,-32,Pass,Complete,5,Ace Twins,--,R,R,--,--,--,--,--,3
87,D,3,5,R,-37,Pass,Incomplete,0,Ace Twins,--,R,L,--,--,--,--,--,3
88,K,4,5,R,-37,Punt Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,3
89,O,1,10,L,-21,Run,Rush,13,TE Trips Wing,--,R,R,--,--,--,--,--,3
90,O,1,10,R,-34,Run,"Rush, TD",66,PRO,--,L,L,--,--,--,--,--,3
91,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,3
92,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
93,D,1,10,R,-14,Run,Rush,-4,Doubles Wing,--,R,L,--,--,--,--,--,3
94,D,2,14,L,-10,Run,Rush,5,Doubles Wing,--,L,R,--,--,--,--,--,3
95,D,3,9,R,-15,Pass,Incomplete,0,Doubles Wing,--,L,L,--,--,--,--,--,3
96,K,4,9,L,-15,Punt Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,3
97,O,1,10,L,-11,Run,Rush,4,TE Trips Wing,--,R,R,--,--,--,--,--,3
98,O,2,6,R,-15,Run,Rush,1,--,--,R,R,--,--,--,--,--,3
99,O,3,5,R,-16,Run,Rush,7,DOUBLES,--,BAL,L,--,--,--,--,--,3
100,O,1,10,M,-23,Run,Rush,4,PRO,--,R,R,--,--,--,--,--,3
101,O,2,6,R,-27,--,Penalty,-5,TE Trips Wing,--,R,--,--,--,--,--,--,3
102,O,2,11,R,-22,Pass,Sack,-10,TE Trips Wing,--,R,L,--,--,--,--,--,3
103,O,3,21,L,-12,Pass,Incomplete,0,Doubles Wing,--,R,R,--,--,--,--,--,3
104,K,4,21,M,-12,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
105,D,1,10,R,26,Pass,Sack,-23,DOUBLES,--,BAL,--,--,--,--,--,--,3
106,D,1,33,L,49,Pass,Complete,-17,Trips,--,R,L,--,--,--,--,--,3
107,D,1,50,L,-34,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,3
108,D,2,50,L,-34,Pass,Interception,0,Trips,--,R,R,--,--,--,--,--,3
109,O,1,10,L,-49,Run,Rush,2,Ace Twins,--,L,R,--,--,--,--,--,3
110,O,2,8,M,49,Pass,Complete,18,Ace Twins,--,L,R,--,--,--,--,--,3
111,O,1,10,R,31,Run,Rush,7,Ace Twins,--,L,R,--,--,--,--,--,3
112,O,2,3,R,24,Run,Penalty,0,Doubles Wing,--,R,R,--,--,--,--,--,3
113,O,2,3,R,24,Run,"Rush, TD",24,PRO,--,R,R,--,--,--,--,--,3
114,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,3
115,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
116,D,1,10,R,-38,Run,Rush,7,Twins Split,--,R,R,--,--,--,--,--,3
117,D,2,3,R,-45,Run,Rush,-2,Twins Split,--,L,R,--,--,--,--,--,3
118,D,3,5,R,-43,Pass,Complete,9,Trips,--,L,R,--,--,--,--,--,4
119,D,1,10,R,48,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,4
120,D,2,10,R,48,Run,Rush,0,Trips,--,L,R,--,--,--,--,--,4
121,D,3,10,R,48,Pass,Complete,17,Trips,--,L,L,--,--,--,--,--,4
122,D,1,10,L,31,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,4
123,D,2,10,L,31,Pass,Complete,-15,Trips,--,R,L,--,--,--,--,--,4
124,D,2,25,L,46,Pass,Incomplete,0,Trips Pinch,--,R,R,--,--,--,--,--,4
125,D,3,25,L,46,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,4
126,K,4,25,L,46,Punt Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,4
127,O,1,10,R,-33,Run,Rush,11,Doubles Wing,--,R,R,--,--,--,--,--,4
128,O,1,10,R,-44,Run,Rush,-5,PRO,--,L,L,--,--,--,--,--,4
129,O,2,15,M,-39,Run,Rush,2,PRO,--,L,L,--,--,--,--,--,4
130,O,3,13,M,-41,Pass,Complete,32,Trips,--,R,L,--,--,--,--,--,4
131,O,1,10,L,27,Run,Rush,-6,Doubles Wing,--,L,R,--,--,--,--,--,4
132,O,2,16,M,33,Run,Rush,-2,Trips,--,R,R,--,--,--,--,--,4
133,O,3,18,M,35,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,4
134,K,4,18,M,35,Punt,Touchback,--,--,--,--,--,--,--,--,--,--,4
135,D,1,10,M,-20,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,4
136,D,2,10,M,-20,Pass,Incomplete,0,Ace Twins,--,R,R,--,--,--,--,--,4
137,D,3,10,M,-20,Run,Rush,-4,Trips,--,L,R,--,--,--,--,--,4
138,K,4,14,M,-16,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,4
139,O,1,10,L,32,Run,Rush,5,PRO,--,L,L,--,--,--,--,--,4
140,O,2,5,L,27,Run,Rush,4,--,--,--,L,--,--,--,--,--,4
141,O,3,1,L,23,Run,Rush,3,--,--,--,R,--,--,--,--,--,4
142,O,1,10,M,20,Run,Rush,11,Twins Tight Wing,--,L,L,--,--,--,--,--,4
143,O,1,9,L,9,Run,Rush,-5,PRO,--,L,L,--,--,--,--,--,4
144,O,2,14,L,14,Run,Rush,10,PRO,--,L,L,--,--,--,--,--,4
145,O,3,4,L,4,Run,"Rush, TD",4,PRO,--,R,L,--,--,--,--,--,4
146,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,4
147,K,--,--,M,-40,KO,Touchback,--,--,--,--,--,--,--,--,--,--,4
148,D,1,10,M,-20,Run,"Rush, TD",80,DOUBLES,--,BAL,L,--,--,--,--,--,4
149,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,4
150,K,--,--,R,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
151,O,1,10,L,-28,--,--,0,Double Tight,--,BAL,--,--,--,--,--,--,4
152,O,2,10,L,-28,Run,Rush,--,Double Tight,--,BAL,R,--,--,--,--,--,4
