PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
1,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,1
2,D,1,10,R,-17,Run,Penalty,-10,Double Tight Wing,--,L,R,--,--,--,--,--,1
3,D,1,20,R,-7,Run,Rush,0,Tight Pro,--,L,R,--,--,--,--,--,1
4,D,2,20,R,-7,Run,Rush,1,Trips Tight,--,L,R,--,--,--,--,--,1
5,D,3,18,R,-8,Pass,Incomplete,0,Double Tight Wing,--,R,R,--,--,--,--,--,1
6,K,4,18,M,-8,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,1
7,O,1,10,L,35,Run,"Rush, TD",35,Twins,--,R,R,--,--,--,--,--,1
8,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,1
9,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,1
10,D,1,10,R,-34,Run,Rush,-1,Empty Tight,--,R,L,--,--,--,--,--,1
11,D,2,11,M,-33,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,1
12,D,3,11,M,-33,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,1
13,K,4,11,M,-33,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,1
14,O,1,10,R,49,Run,Fumble,0,Twins,--,L,L,--,--,--,--,--,1
15,D,1,10,R,-47,Run,Rush,-6,Double Tight Wing,--,R,L,--,--,--,--,--,1
16,D,2,16,L,-41,Pass,Sack,-10,Empty Tight,--,R,L,--,--,--,--,--,1
17,D,3,26,M,-31,Pass,Incomplete,0,Twins Tight Wing,--,R,L,--,--,--,--,--,1
18,K,4,26,M,-31,Punt Rec,Fumble,0,--,--,--,--,--,--,--,--,--,1
19,D,1,10,M,36,Pass,Scramble,-1,Twins Split,--,R,L,--,--,--,--,--,1
20,D,2,11,L,37,Run,Rush,1,Twins,--,L,R,--,--,--,--,--,1
21,D,3,10,L,36,Run,Rush,1,TE Trips Split,--,R,L,--,--,--,--,--,1
22,D,4,9,L,35,Pass,Complete,14,Twins Split,--,R,L,--,--,--,--,--,1
23,D,1,10,L,21,Run,Rush,-1,Tight Pro,--,R,L,--,--,--,--,--,1
24,D,2,11,L,22,Run,Rush,1,Ace Wing,--,R,L,--,--,--,--,--,1
25,D,3,10,L,21,Pass,Incomplete,0,Ace Twins,--,L,R,--,--,--,--,--,1
26,D,4,10,M,21,Pass,Complete,15,TE Trips Split,--,R,R,--,--,--,--,--,1
27,D,1,6,R,6,Run,Rush,1,PRO,--,R,L,--,--,--,--,--,1
28,D,2,5,M,5,Run,Rush,-9,Ace Twins,--,L,L,--,--,--,--,--,1
29,D,3,14,L,14,Pass,Incomplete,0,TE Trips Split,--,R,L,--,--,--,--,--,1
30,D,4,14,L,14,Pass,Penalty,-22,Ace Twins,--,L,L,--,--,--,--,--,1
31,D,4,10,L,36,Pass,Sack,-10,Twins Split,--,R,R,--,--,--,--,--,1
32,O,1,10,R,-48,Run,Rush,6,Twins,--,L,R,--,--,--,--,--,1
33,O,2,4,R,46,Run,Rush,4,DOUBLES,--,BAL,L,--,--,--,--,--,1
34,O,1,10,L,42,Run,Rush,2,Nasty Twins,--,R,R,--,--,--,--,--,1
35,O,2,8,M,40,Run,Rush,-1,Trips,--,R,R,--,--,--,--,--,2
36,O,3,9,M,41,Run,Rush,6,DOUBLES,--,BAL,R,--,--,--,--,--,2
37,O,4,3,R,35,Run,"Rush, TD",35,TE Trips Wing,--,L,L,--,--,--,--,--,2
38,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,2
39,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
40,D,1,10,M,-35,Run,Rush,-3,TE Trips Split,--,L,L,--,--,--,--,--,2
41,D,2,13,M,-32,Run,Rush,-4,DOUBLES,--,BAL,R,--,--,--,--,--,2
42,D,3,17,R,-28,Run,Rush,13,DOUBLES,--,BAL,L,--,--,--,--,--,2
43,K,4,4,L,-41,Punt Rec,Fumble,--,--,--,--,--,--,--,--,--,--,2
44,D,1,10,L,-45,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
45,D,2,10,L,-45,Run,Rush,-5,Double Tight Wing,--,R,L,--,--,--,--,--,2
46,D,3,15,L,-40,Pass,Incomplete,0,Double Tight Wing,--,R,R,--,--,--,--,--,2
47,K,4,15,L,-40,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
48,O,1,10,R,-24,Run,Rush,1,PRO,--,L,L,--,--,--,--,--,2
49,O,2,9,R,-25,Run,Rush,11,PRO,--,R,R,--,--,--,--,--,2
50,O,1,10,R,-36,Run,Rush,15,Twins Split,--,R,R,--,--,--,--,--,2
51,O,1,10,R,49,Run,Rush,5,Trips,--,L,R,--,--,--,--,--,2
52,O,2,5,R,44,Run,Rush,1,PRO,--,L,R,--,--,--,--,--,2
53,O,3,4,R,43,Run,Rush,7,PRO,--,R,R,--,--,--,--,--,2
54,O,1,10,R,36,Run,Rush,7,PRO,--,R,L,--,--,--,--,--,2
55,O,2,3,L,29,Run,Rush,-1,Twins Split,--,L,R,--,--,--,--,--,2
56,O,3,4,R,30,Run,Rush,10,Nasty Twins,--,R,R,--,--,--,--,--,2
57,O,1,10,R,20,Run,Rush,5,DOUBLES,--,BAL,R,--,--,--,--,--,2
58,O,2,5,R,15,Run,Rush,0,Nasty Twins,--,L,L,--,--,--,--,--,2
59,O,3,5,M,15,Pass,Incomplete,0,TE Trips Split,--,R,R,--,--,--,--,--,2
60,K,4,5,M,15,FG,Timeout,0,--,--,--,--,--,--,--,--,--,2
61,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
62,K,4,5,M,15,FG,No Good,--,--,--,--,--,--,--,--,--,--,2
63,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
64,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
65,O,1,10,L,-45,Run,Rush,13,DOUBLES,--,BAL,R,--,--,--,--,--,3
66,O,1,10,M,42,Run,Rush,0,PRO,--,R,R,--,--,--,--,--,3
67,O,2,10,R,42,Run,Rush,6,Twins Split,--,L,R,--,--,--,--,--,3
68,O,3,4,R,36,Run,Rush,2,PRO,--,L,R,--,--,--,--,--,3
69,O,4,2,M,34,Run,Rush,0,Twins Split,--,R,R,--,--,--,--,--,3
70,D,1,10,L,-32,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,3
71,D,2,10,L,-32,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,3
72,D,3,10,L,-32,Pass,Incomplete,0,Trips Tight,--,R,R,--,--,--,--,--,3
73,K,4,10,L,-32,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,3
74,O,1,10,M,-32,Run,Rush,-7,DOUBLES,--,BAL,R,--,--,--,--,--,3
75,O,2,17,M,-25,Run,Rush,15,Twins,--,L,R,--,--,--,--,--,3
76,O,3,2,R,-40,Run,Rush,9,PRO,--,R,R,--,--,--,--,--,3
77,O,1,10,R,-49,Run,Rush,3,Twins Split,--,L,L,--,--,--,--,--,3
78,O,2,7,M,48,Run,Rush,5,Twins Split,--,R,R,--,--,--,--,--,3
79,O,3,2,R,43,Run,Rush,24,Twins,--,L,R,--,--,--,--,--,3
80,O,1,10,R,19,Run,Rush,3,Tight Double Wing,--,BAL,L,--,--,--,--,--,3
81,O,2,7,L,16,--,Penalty,-5,Tight Wing,--,L,--,--,--,--,--,--,3
82,O,2,12,L,21,Pass,Complete,8,DOUBLES,--,BAL,R,--,--,--,--,--,3
83,O,3,4,R,13,Pass,Incomplete,0,DOUBLES PINCH,--,BAL,R,--,--,--,--,--,3
84,O,4,4,R,13,Run,"Rush, TD",13,DOUBLES PINCH,--,BAL,R,--,--,--,--,--,3
85,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,3
86,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
87,D,1,10,R,-34,Run,Rush,-1,Trips,--,R,L,--,--,--,--,--,3
88,D,2,11,M,-33,Pass,Complete,0,Trips,--,R,R,--,--,--,--,--,3
89,D,3,11,M,-33,Pass,Complete,15,Trips,--,L,R,--,--,--,--,--,3
90,D,1,10,M,-48,Run,Rush,9,Trips Tight,--,R,L,--,--,--,--,--,3
91,D,2,1,L,43,Run,Rush,-1,Trips,--,R,L,--,--,--,--,--,3
92,D,3,2,L,44,Run,Rush,10,Trips Tight,--,R,R,--,--,--,--,--,3
93,D,1,10,R,34,Run,Rush,-1,Twins,--,L,R,--,--,--,--,--,3
94,D,2,11,R,35,Pass,Complete,15,Trips,--,L,R,--,--,--,--,--,3
